adju_geo_region_name,geo_dma_bespoke,adju_geo_city
SORIA,CASTILLA_Y_LEON,COVALEDA
TARRAGONA,CATALUNA_,LLORENC_DEL_PENEDES
TERUEL,ARAGON,CUTANDA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,TACORONTE
TOLEDO,CASTILLA_LA_MANCHA,MANZANEQUE
VALENCIA,VALENCIA,PILES
CIUDAD_REAL,CASTILLA_LA_MANCHA,COZAR
GRANADA,ANDALUCIA,LOBRES
GUADALAJARA,CASTILLA_LA_MANCHA,ADOBES
GUADALAJARA,CASTILLA_LA_MANCHA,BANOS_DE_TAJO
ALICANTE,VALENCIA,LA_CANADA
ALBACETE,CASTILLA_LA_MANCHA,EL_BELLOTAR
ALMERIA,ANDALUCIA,BENTARIQUE
ALMERIA,ANDALUCIA,LAS_MARINAS
ALMERIA,ANDALUCIA,RAMBLA_GRANDE
BARCELONA,CATALUNA_,SANT_FOST_DE_CAMPSENTELLES
BADAJOZ,EXTREMADURA,CALAMONTE
VIZCAYA,PAIS_VASCO,BASOZABAL
CACERES,EXTREMADURA,VALENCIA_DE_ALCANTARA
CUENCA,CASTILLA_LA_MANCHA,MOTA_DE_ALTAREJOS
LAS_PALMAS,CANARIAS,LA_LAGUNA
JAEN,ANDALUCIA,CABRA_DE_SANTO_CRISTO
LERIDA,CATALUNA_,TARREGA
LEON,CASTILLA_Y_LEON,CORBON_DEL_SIL
LEON,CASTILLA_Y_LEON,IREDE_DE_LUNA
LEON,CASTILLA_Y_LEON,LORDEMANOS
LUGO,GALICIA,MONDONEDO
MALAGA,ANDALUCIA,BERMEJO
NAVARRA,NAVARRA,ZIGAURRE
ASTURIAS,ASTURIAS,COCENA
ASTURIAS,ASTURIAS,SAN_ANDRES
ORENSE,GALICIA,BOADO
CANTABRIA,CANTABRIA,LA_SERNA
TERUEL,ARAGON,FORTANETE
SANTA_CRUZ_DE_TENERIFE,CANARIAS,GENOVES
TOLEDO,CASTILLA_LA_MANCHA,ONTIGOLA
VALENCIA,VALENCIA,BERFULL
ZARAGOZA,ARAGON,CUNCHILLOS
LA_CORUNA,GALICIA,FINISTERRE
CORDOBA,ANDALUCIA,CERRO_MIGUELITO
LERIDA,CATALUNA_,BELLVER_DE_CERDANYA
LUGO,GALICIA,BARREDO
LUGO,GALICIA,OUTARA
ALICANTE,VALENCIA,LA_TORRE_DE_LES_MACANES
ALICANTE,VALENCIA,SAN_BARTOLOME
AVILA,CASTILLA_Y_LEON,CILLAN
LA_CORUNA,GALICIA,CASANOVA
CACERES,EXTREMADURA,ALIA
CACERES,EXTREMADURA,SAN_MARTIN_DE_TREVEJO
CACERES,EXTREMADURA,VILLA_DEL_REY
GRANADA,ANDALUCIA,ALBUNAN
GRANADA,ANDALUCIA,ALOMARTES
GUADALAJARA,CASTILLA_LA_MANCHA,TIERZO
MADRID,MADRID,EL_HERRENO
MADRID,MADRID,FUENTE_DEL_FRESNO
MURCIA,MURCIA,LOS_RAMOS
PALENCIA,CASTILLA_Y_LEON,CALAHORRA_DE_BOEDO
PONTEVEDRA,GALICIA,BORREIROS
PONTEVEDRA,GALICIA,VILANOVA_DE_AROUSA
CANTABRIA,CANTABRIA,BALTEZANA
SEGOVIA,CASTILLA_Y_LEON,CABEZUELA
SORIA,CASTILLA_Y_LEON,MEDINACELI
VALENCIA,VALENCIA,CATADAU
GIRONA,CATALUNA_,LES_LLOSSES
LA_RIOJA,LA_RIOJA,EZCARAY
LUGO,GALICIA,PEDRAFITA
ALBACETE,CASTILLA_LA_MANCHA,POZO_CANADA
BARCELONA,CATALUNA_,FOGARS_DE_MONTCLUS
BURGOS,CASTILLA_Y_LEON,MIRANDA_DE_EBRO
LA_CORUNA,GALICIA,LANDOI
CADIZ,ANDALUCIA,SAN_ROQUE
CACERES,EXTREMADURA,LA_PESGA
CASTELLON,VALENCIA,BENICASIM
CASTELLON,VALENCIA,LUCENA_DEL_CID
GIRONA,CATALUNA_,SANT_JULIA_DE_RAMIS
HUESCA,ARAGON,ALFANTEGA
HUESCA,ARAGON,POMAR_DE_CINCA
LEON,CASTILLA_Y_LEON,CORULLON
LUGO,GALICIA,ESPERANTE
LUGO,GALICIA,POUSADA
MURCIA,MURCIA,CARAVACA_DE_LA_CRUZ
ASTURIAS,ASTURIAS,HONTORIA
ORENSE,GALICIA,PARADA_DE_VENTOSA
PALENCIA,CASTILLA_Y_LEON,BARRIO_LA_PUEBLA
SALAMANCA,CASTILLA_Y_LEON,CARBAJOSA_DE_LA_SAGRADA
TERUEL,ARAGON,ALMOHAJA
VALENCIA,VALENCIA,FOIOS
VALENCIA,VALENCIA,POTRIES
VIZCAYA,PAIS_VASCO,SODUPE
LA_CORUNA,GALICIA,MACEDA
CASTELLON,VALENCIA,BARRACAS
LEON,CASTILLA_Y_LEON,LA_ERCINA
ASTURIAS,ASTURIAS,CALLE_DE_LA_VEGA
ALICANTE,VALENCIA,JAVEA
BADAJOZ,EXTREMADURA,PUERTO_HURRACO
VIZCAYA,PAIS_VASCO,IBARRA
VIZCAYA,PAIS_VASCO,OLARRA
LA_CORUNA,GALICIA,NEGREIRA
LA_CORUNA,GALICIA,TEMPLE
CASTELLON,VALENCIA,LAS_CREVADAS
GIRONA,CATALUNA_,VIDRA
GRANADA,ANDALUCIA,DARRO
GRANADA,ANDALUCIA,MONACHIL
HUESCA,ARAGON,GRANEN
LERIDA,CATALUNA_,CASTELLTORT
MADRID,MADRID,LEGANES
MURCIA,MURCIA,EL_MINGRANO
ORENSE,GALICIA,SAN_PAIO
PONTEVEDRA,GALICIA,ARNOSO
PONTEVEDRA,GALICIA,ESTRIBELA
PONTEVEDRA,GALICIA,LOIMIL
PONTEVEDRA,GALICIA,SAN_MARTINO
CANTABRIA,CANTABRIA,VERNEJO
SEGOVIA,CASTILLA_Y_LEON,FUENTEPINEL
TERUEL,ARAGON,TORRECILLA_DEL_REBOLLAR
ZARAGOZA,ARAGON,MALEJAN
ZAMORA,CASTILLA_Y_LEON,MANZANAL_DE_ARRIBA
GRANADA,ANDALUCIA,VILLANUEVA_MESIA
LERIDA,CATALUNA_,ANGLESOLA
NAVARRA,NAVARRA,ITUREN
ALICANTE,VALENCIA,LOS_BALSARES
BARCELONA,CATALUNA_,SANTA_SUSANNA
VIZCAYA,PAIS_VASCO,SAN_PEDRO
BURGOS,CASTILLA_Y_LEON,FUENTECEN
LA_CORUNA,GALICIA,CORTEGADA
LA_CORUNA,GALICIA,DODRO
CADIZ,ANDALUCIA,SAN_MARTIN_DEL_TESORILLO
CADIZ,ANDALUCIA,TORREGUADIARO
CUENCA,CASTILLA_LA_MANCHA,LAS_MESAS
HUELVA,ANDALUCIA,HINOJOS
HUESCA,ARAGON,COFITA
JAEN,ANDALUCIA,SOLERA
LERIDA,CATALUNA_,SANT_MARTI_DE_MALDA
LA_RIOJA,LA_RIOJA,CIRUENA
MURCIA,MURCIA,BARRANDA
MURCIA,MURCIA,CUEVAS_DE_REYLLO
NAVARRA,NAVARRA,LEGASA
ASTURIAS,ASTURIAS,FANO
PALENCIA,CASTILLA_Y_LEON,FRECHILLA
CANTABRIA,CANTABRIA,MORTERA
CANTABRIA,CANTABRIA,VALLES
SEVILLA,ANDALUCIA,LA_PUEBLA_DE_CAZALLA
GUIPUZCOA,PAIS_VASCO,AZPEITIA
TARRAGONA,CATALUNA_,MORA_DEBRE
TOLEDO,CASTILLA_LA_MANCHA,GUADAMUR
VALENCIA,VALENCIA,CORBERA
ZARAGOZA,ARAGON,MONEGRILLO
ZARAGOZA,ARAGON,VELILLA_DE_EBRO
ZARAGOZA,ARAGON,VILLADOZ
CUENCA,CASTILLA_LA_MANCHA,OLMEDILLA_DE_ALARCON
LAS_PALMAS,CANARIAS,GUIA
GIRONA,CATALUNA_,BATET_DE_LA_SERRA
HUESCA,ARAGON,ABENA
HUESCA,ARAGON,ALQUEZAR
CADIZ,ANDALUCIA,ALGAR
CACERES,EXTREMADURA,POZUELO_DE_ZARZON
CORDOBA,ANDALUCIA,VILLARRUBIA
CIUDAD_REAL,CASTILLA_LA_MANCHA,ALBALADEJO
LAS_PALMAS,CANARIAS,AGAETE
LAS_PALMAS,CANARIAS,TEGUISE
GIRONA,CATALUNA_,RABOS
GRANADA,ANDALUCIA,MOTRIL
HUELVA,ANDALUCIA,ZUFRE
MADRID,MADRID,EL_MOLAR
MURCIA,MURCIA,BALSAPINTADA
MURCIA,MURCIA,PUERTO_LUMBRERAS
NAVARRA,NAVARRA,BELASCOAIN
ASTURIAS,ASTURIAS,ANDRIN
ORENSE,GALICIA,CADELINA
PALENCIA,CASTILLA_Y_LEON,MAGAZ_DE_PISUERGA
SEGOVIA,CASTILLA_Y_LEON,FUENTERREBOLLO
TOLEDO,CASTILLA_LA_MANCHA,GARGANTILLA
TOLEDO,CASTILLA_LA_MANCHA,MAZARAMBROZ
ZARAGOZA,ARAGON,SAN_JUAN_MOZARRIFAR
ZAMORA,CASTILLA_Y_LEON,PALACIOS_DE_SANABRIA
LA_CORUNA,GALICIA,CURTIS
LA_CORUNA,GALICIA,GUISAMO
MURCIA,MURCIA,LORQUI
AVILA,CASTILLA_Y_LEON,MOMBELTRAN
BARCELONA,CATALUNA_,MANRESA
BARCELONA,CATALUNA_,SANT_JOAN_DE_VILATORRADA
LA_CORUNA,GALICIA,CRUCES
CADIZ,ANDALUCIA,CHIPIONA
CASTELLON,VALENCIA,OROPESA
HUESCA,ARAGON,ANTILLON
LERIDA,CATALUNA_,BESCARAN
LERIDA,CATALUNA_,MONTELLA
LEON,CASTILLA_Y_LEON,CUADROS
LEON,CASTILLA_Y_LEON,FERRADILLO
LEON,CASTILLA_Y_LEON,LA_VECILLA_DE_CURUENO
MALAGA,ANDALUCIA,JIMERA_DE_LIBAR
MURCIA,MURCIA,ALGUAZAS
MURCIA,MURCIA,ARCHIVEL
NAVARRA,NAVARRA,LUMBIER
ASTURIAS,ASTURIAS,MIERES_DEL_CAMINO
ORENSE,GALICIA,A_ALDEA
ORENSE,GALICIA,A_CARBALLEIRA
ORENSE,GALICIA,FIGUEIRAS
SEVILLA,ANDALUCIA,BURGUILLOS
TERUEL,ARAGON,OJOS_NEGROS
TOLEDO,CASTILLA_LA_MANCHA,URDA
VALENCIA,VALENCIA,QUART_DE_POBLET
ZAMORA,CASTILLA_Y_LEON,PELEAS_DE_ABAJO
LUGO,GALICIA,A_FRAIRIA
ALICANTE,VALENCIA,ALMISERAT
AVILA,CASTILLA_Y_LEON,SAN_ESTEBAN_DEL_VALLE
BARCELONA,CATALUNA_,CASTELLCIR
BARCELONA,CATALUNA_,MONTMAJOR
BADAJOZ,EXTREMADURA,GUARENA
VIZCAYA,PAIS_VASCO,ARTZALDE
BURGOS,CASTILLA_Y_LEON,HERBOSA
CASTELLON,VALENCIA,LOS_ROSILDOS
GRANADA,ANDALUCIA,ILLORA
LERIDA,CATALUNA_,TALARN
LERIDA,CATALUNA_,VALLFOGONA_DE_BALAGUER
MADRID,MADRID,BUITRAGO_DE_LOZOYA
MADRID,MADRID,FRESNO_DE_TOROTE
MADRID,MADRID,TORRES_DE_LA_ALAMEDA
NAVARRA,NAVARRA,BADOSTAIN
NAVARRA,NAVARRA,MILAGRO
PONTEVEDRA,GALICIA,CALDELAS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,GUIMAR
TOLEDO,CASTILLA_LA_MANCHA,CABANAS_DE_YEPES
ZARAGOZA,ARAGON,SANTA_CRUZ_DE_MONCAYO
LA_CORUNA,GALICIA,BRANDONAS
GRANADA,ANDALUCIA,LACHAR
BARCELONA,CATALUNA_,CAL_RUBIO
CIUDAD_REAL,CASTILLA_LA_MANCHA,VISO_DEL_MARQUES
CUENCA,CASTILLA_LA_MANCHA,HONRUBIA
LAS_PALMAS,CANARIAS,SORIA
GIRONA,CATALUNA_,HOSTALRIC
HUESCA,ARAGON,SALINAS_DE_JACA
LERIDA,CATALUNA_,LINYOLA
LEON,CASTILLA_Y_LEON,VILLADANGOS_DEL_PARAMO
LEON,CASTILLA_Y_LEON,VILLAR_DEL_YERMO
MURCIA,MURCIA,SANTA_CRUZ_SANTA_CRUZ
ASTURIAS,ASTURIAS,LA_FUENTE
ORENSE,GALICIA,FARNADEIROS
ORENSE,GALICIA,MONTERREY
ISLAS_BALEARES,ISLAS_BALEARES,FELANITX
SEGOVIA,CASTILLA_Y_LEON,HONTALBILLA
VALLADOLID,CASTILLA_Y_LEON,RENEDO_DE_ESGUEVA
ALAVA,PAIS_VASCO,ELCIEGO
BURGOS,CASTILLA_Y_LEON,QUINTANARRAYA
CIUDAD_REAL,CASTILLA_LA_MANCHA,ARGAMASILLA_DE_CALATRAVA
LEON,CASTILLA_Y_LEON,FUENTES_NUEVAS
BARCELONA,CATALUNA_,VILADA
BARCELONA,CATALUNA_,VILAFRANCA_DEL_PENEDES
VIZCAYA,PAIS_VASCO,AREATZA
CACERES,EXTREMADURA,MALPARTIDA_DE_PLASENCIA
CASTELLON,VALENCIA,BORRIOL
CASTELLON,VALENCIA,VINAROS
GRANADA,ANDALUCIA,GUADIX
LUGO,GALICIA,CASTELO_DE_PALLARES
LUGO,GALICIA,NESPEREIRA
MADRID,MADRID,COLLADO_MEDIANO
MURCIA,MURCIA,YECHAR
ISLAS_BALEARES,ISLAS_BALEARES,MOSCARI
CANTABRIA,CANTABRIA,BOO_DE_GUARNIZO
SEVILLA,ANDALUCIA,LA_LUISIANA
VALENCIA,VALENCIA,LOSA_DEL_OBISPO
ALAVA,PAIS_VASCO,POBES
CASTELLON,VALENCIA,LA_VALL_DUIXO
LEON,CASTILLA_Y_LEON,ALGADEFE
LUGO,GALICIA,A_PARTE
ALICANTE,VALENCIA,VILLENA
ALBACETE,CASTILLA_LA_MANCHA,SOCOVOS
ALMERIA,ANDALUCIA,LOS_GALLARDOS
CADIZ,ANDALUCIA,BARRIO_NUEVO
LAS_PALMAS,CANARIAS,LOMO_DE_ARUCAS
LAS_PALMAS,CANARIAS,LOS_SILOS
GIRONA,CATALUNA_,AMER
GIRONA,CATALUNA_,ELS_HOSTALETS_DEN_BAS
LEON,CASTILLA_Y_LEON,ROBLEDO_DE_TORIO
MALAGA,ANDALUCIA,LOS_CARVAJALES
MURCIA,MURCIA,ZENETA
NAVARRA,NAVARRA,CASEDA
ASTURIAS,ASTURIAS,CABALLEROS
ASTURIAS,ASTURIAS,PINERA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,PLAYA_DE_SANTIAGO
TOLEDO,CASTILLA_LA_MANCHA,ESCALONA
VALENCIA,VALENCIA,GILET
VALLADOLID,CASTILLA_Y_LEON,VILLALBA_DE_LOS_ALCORES
ZARAGOZA,ARAGON,DAROCA
ZAMORA,CASTILLA_Y_LEON,FUENTESPREADAS
LAS_PALMAS,CANARIAS,TINAJO
ALBACETE,CASTILLA_LA_MANCHA,ALBACETE
BARCELONA,CATALUNA_,LES_ROQUETES
VIZCAYA,PAIS_VASCO,ALBIZ
CASTELLON,VALENCIA,LA_AVELLA
CUENCA,CASTILLA_LA_MANCHA,CHILLARON_DE_CUENCA
CUENCA,CASTILLA_LA_MANCHA,VALVERDE_DE_JUCAR
GIRONA,CATALUNA_,LLADO
HUESCA,ARAGON,ARRES
LERIDA,CATALUNA_,ALAS
LEON,CASTILLA_Y_LEON,FONTANOS_DE_TORIO
CANTABRIA,CANTABRIA,CAVIEDES
TARRAGONA,CATALUNA_,LES_CASES_DALCANAR
TOLEDO,CASTILLA_LA_MANCHA,PELAHUSTAN
VALENCIA,VALENCIA,XERESA
LEON,CASTILLA_Y_LEON,MOZONDIGA
NAVARRA,NAVARRA,LODOSA
BARCELONA,CATALUNA_,SANT_LLORENC_DHORTONS
BADAJOZ,EXTREMADURA,HIGUERA_DE_VARGAS
BADAJOZ,EXTREMADURA,MONTIJO
VIZCAYA,PAIS_VASCO,ANDAPARALUZETA
CUENCA,CASTILLA_LA_MANCHA,CASAS_DE_HARO
LEON,CASTILLA_Y_LEON,PARADILLA_DE_LA_SOBARRIBA
LA_RIOJA,LA_RIOJA,URUNUELA
MALAGA,ANDALUCIA,ALMARGEN
MURCIA,MURCIA,LOS_CARRILLOS
MURCIA,MURCIA,SAN_JAVIER
NAVARRA,NAVARRA,PIEDADEKO_GAINA
ASTURIAS,ASTURIAS,SAN_ESTEBAN_DE_PRAVIA
ISLAS_BALEARES,ISLAS_BALEARES,FORNALUTX
PONTEVEDRA,GALICIA,AS_NEVES
PONTEVEDRA,GALICIA,FIGUEROA
CANTABRIA,CANTABRIA,SANTA_MARIA_DE_CAYON
SEVILLA,ANDALUCIA,GUADALCANAL
SANTA_CRUZ_DE_TENERIFE,CANARIAS,TIGADAY
VALENCIA,VALENCIA,TERESA_DE_COFRENTES
VALENCIA,VALENCIA,TUEJAR
ZARAGOZA,ARAGON,BALCONCHAN
ZAMORA,CASTILLA_Y_LEON,MANGANESES_DE_LA_LAMPREANA
ZAMORA,CASTILLA_Y_LEON,TORO
BURGOS,CASTILLA_Y_LEON,ARROYO_DE_VALDIVIELSO
CADIZ,ANDALUCIA,LOS_BARRIOS
CADIZ,ANDALUCIA,TARIFA
LEON,CASTILLA_Y_LEON,MINERA
BARCELONA,CATALUNA_,LES_CABANYES
CORDOBA,ANDALUCIA,OBEJO
CUENCA,CASTILLA_LA_MANCHA,ENGUIDANOS
CUENCA,CASTILLA_LA_MANCHA,LA_PESQUERA
CUENCA,CASTILLA_LA_MANCHA,VILLAVERDE_Y_PASACONSOL
GRANADA,ANDALUCIA,PURULLENA
LERIDA,CATALUNA_,CASTELLO_DE_FARFANYA
MADRID,MADRID,MORALEJA_DE_ENMEDIO
MADRID,MADRID,TALAMANCA_DEL_JARAMA
MURCIA,MURCIA,CIEZA
NAVARRA,NAVARRA,FUNES
ASTURIAS,ASTURIAS,ARMADA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,BARRANCO_DE_LAS_LAJAS
TOLEDO,CASTILLA_LA_MANCHA,ANOVER_DE_TAJO
TOLEDO,CASTILLA_LA_MANCHA,PEPINO
VALLADOLID,CASTILLA_Y_LEON,BOECILLO
ZARAGOZA,ARAGON,ALFAJARIN
ZAMORA,CASTILLA_Y_LEON,CERECINOS_DE_CAMPOS
GUADALAJARA,CASTILLA_LA_MANCHA,YUNQUERA_DE_HENARES
LEON,CASTILLA_Y_LEON,ESPINAREDA_DE_VEGA
LUGO,GALICIA,ARCILLA
ALICANTE,VALENCIA,RELLEU
ALBACETE,CASTILLA_LA_MANCHA,YESTE
ALMERIA,ANDALUCIA,CANJAYAR
ALMERIA,ANDALUCIA,TURRE
BARCELONA,CATALUNA_,MATARO
BARCELONA,CATALUNA_,SANT_FELIU_DE_CODINES
VIZCAYA,PAIS_VASCO,GALLARTA
CADIZ,ANDALUCIA,LA_ALCAIDESA
CIUDAD_REAL,CASTILLA_LA_MANCHA,GUADALMEZ
LAS_PALMAS,CANARIAS,EL_RINCON
JAEN,ANDALUCIA,FUENTE_ALAMO
LERIDA,CATALUNA_,CONCABELLA
LEON,CASTILLA_Y_LEON,BEMBIBRE
LEON,CASTILLA_Y_LEON,PEREJE
LEON,CASTILLA_Y_LEON,RETUERTO
LUGO,GALICIA,CASTELO_DE_REI
LUGO,GALICIA,PACIOS
LUGO,GALICIA,ROCA
MURCIA,MURCIA,SAN_GINES_DE_LA_JARA
ISLAS_BALEARES,ISLAS_BALEARES,MARRATXI
CANTABRIA,CANTABRIA,FRESNO_DEL_RIO
CANTABRIA,CANTABRIA,LA_REVILLA
GUIPUZCOA,PAIS_VASCO,ELGOIBAR
TARRAGONA,CATALUNA_,LES_BORGES_DEL_CAMP
VALENCIA,VALENCIA,RIBA_ROJA_DE_TURIA
VALLADOLID,CASTILLA_Y_LEON,RUEDA
ALAVA,PAIS_VASCO,VITORIA_GASTEIZ
LA_CORUNA,GALICIA,CARINO
GRANADA,ANDALUCIA,LA_ZUBIA
LERIDA,CATALUNA_,LES_PALLARGUES
MALAGA,ANDALUCIA,VILLANUEVA_DE_CAUCHE
ASTURIAS,ASTURIAS,PUERTO_DE_VEGA
ALMERIA,ANDALUCIA,BERJA
LA_CORUNA,GALICIA,REDES
LA_CORUNA,GALICIA,SANTIAGO_DE_COMPOSTELA
CACERES,EXTREMADURA,CABRERO
CORDOBA,ANDALUCIA,MORILES
CUENCA,CASTILLA_LA_MANCHA,CAMPILLO_DE_ALTOBUEY
CUENCA,CASTILLA_LA_MANCHA,MONTALBO
LUGO,GALICIA,CASTROSANTE
MADRID,MADRID,ALCALA_DE_HENARES
MADRID,MADRID,ALCORCON
ASTURIAS,ASTURIAS,CIANO
ASTURIAS,ASTURIAS,PIGUECES
CANTABRIA,CANTABRIA,ARCE
TARRAGONA,CATALUNA_,ALDOVER
TERUEL,ARAGON,CRETAS
TERUEL,ARAGON,SAMPER_DE_CALANDA
ZARAGOZA,ARAGON,MALLEN
ZAMORA,CASTILLA_Y_LEON,EL_PEGO
LEON,CASTILLA_Y_LEON,SANTA_MARINA_DEL_REY
ALMERIA,ANDALUCIA,LA_MOJONERA
BARCELONA,CATALUNA_,LA_GARRIGA
BADAJOZ,EXTREMADURA,TORRE_DE_MIGUEL_SESMERO
GIRONA,CATALUNA_,NAVATA
JAEN,ANDALUCIA,BAILEN
LERIDA,CATALUNA_,ALSAMORA
LUGO,GALICIA,CANGAS
MADRID,MADRID,SAN_LORENZO_DE_EL_ESCORIAL
MALAGA,ANDALUCIA,ALFARNATEJO
NAVARRA,NAVARRA,AYESA
ASTURIAS,ASTURIAS,AVILES
CANTABRIA,CANTABRIA,MAONO
CANTABRIA,CANTABRIA,SANTIURDE_DE_TORANZO
TARRAGONA,CATALUNA_,GARCIA
VALENCIA,VALENCIA,ALBORACHE
ZARAGOZA,ARAGON,ZARAGOZA
LAS_PALMAS,CANARIAS,MOYA
GRANADA,ANDALUCIA,VIZNAR
LERIDA,CATALUNA_,RUBIO
NAVARRA,NAVARRA,ZULUETA
ALICANTE,VALENCIA,ALCALA_DE_LA_JOVADA
ALICANTE,VALENCIA,REDOVAN
ALBACETE,CASTILLA_LA_MANCHA,LA_RECUEJA
AVILA,CASTILLA_Y_LEON,PASCUALCOBO
BADAJOZ,EXTREMADURA,FERIA
VIZCAYA,PAIS_VASCO,IURRETA
LA_CORUNA,GALICIA,MAGDALENA
GUADALAJARA,CASTILLA_LA_MANCHA,TRILLO
LERIDA,CATALUNA_,ALGERRI
LUGO,GALICIA,MOSTEIRO
LUGO,GALICIA,TRIBAS
NAVARRA,NAVARRA,PUEBLO_ZOZAIA
ISLAS_BALEARES,ISLAS_BALEARES,BINIAMAR
ISLAS_BALEARES,ISLAS_BALEARES,MERCADAL
TARRAGONA,CATALUNA_,BITEM
TOLEDO,CASTILLA_LA_MANCHA,VENTAS_CON_PENA_AGUILERA
ZARAGOZA,ARAGON,NAVARDUN
BADAJOZ,EXTREMADURA,SAN_BENITO_DE_LA_CONTIENDA
CIUDAD_REAL,CASTILLA_LA_MANCHA,RUIDERA
LA_RIOJA,LA_RIOJA,BRIEVA_DE_CAMEROS
ALMERIA,ANDALUCIA,RAGOL
BADAJOZ,EXTREMADURA,FUENTE_DE_CANTOS
BADAJOZ,EXTREMADURA,HIGUERA_LA_REAL
BADAJOZ,EXTREMADURA,USAGRE
BADAJOZ,EXTREMADURA,VALVERDE_DE_BURGUILLOS
VIZCAYA,PAIS_VASCO,AMETZAGA
BURGOS,CASTILLA_Y_LEON,GREDILLA_DE_SEDANO
BURGOS,CASTILLA_Y_LEON,PUENTEDURA
BURGOS,CASTILLA_Y_LEON,SALAS_DE_LOS_INFANTES
CACERES,EXTREMADURA,LA_GRANJA
CASTELLON,VALENCIA,LA_POBLA_TORNESA
CASTELLON,VALENCIA,USERAS
GRANADA,ANDALUCIA,CAMPOTEJAR
LERIDA,CATALUNA_,AINETO
LERIDA,CATALUNA_,EL_SOLERAS
LEON,CASTILLA_Y_LEON,VILLAGER_DE_LACIANA
LUGO,GALICIA,CASTRO_DE_REY
MURCIA,MURCIA,EL_CARMOLI
ORENSE,GALICIA,ZORELLE
PALENCIA,CASTILLA_Y_LEON,CORDOVILLA_LA_REAL
PONTEVEDRA,GALICIA,CARRIL
CANTABRIA,CANTABRIA,BORLENA
CANTABRIA,CANTABRIA,LA_COSTANA
SALAMANCA,CASTILLA_Y_LEON,NAVASFRIAS
SEGOVIA,CASTILLA_Y_LEON,HONTORIA
SORIA,CASTILLA_Y_LEON,LOS_RABANOS
TARRAGONA,CATALUNA_,ALTAFULLA
TERUEL,ARAGON,VALDEALGORFA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,ORTIGAL
TOLEDO,CASTILLA_LA_MANCHA,CALERUELA
TOLEDO,CASTILLA_LA_MANCHA,NAVALCAN
ZARAGOZA,ARAGON,JARABA
CASTELLON,VALENCIA,MORELLA
AVILA,CASTILLA_Y_LEON,BONILLA_DE_LA_SIERRA
BARCELONA,CATALUNA_,EL_BRUC
BURGOS,CASTILLA_Y_LEON,BRIZUELA
BURGOS,CASTILLA_Y_LEON,QUINTANA_DEL_PIDIO
GRANADA,ANDALUCIA,AGRON
LERIDA,CATALUNA_,PERACAMPS
LEON,CASTILLA_Y_LEON,SOTO_DE_VALDEON
MADRID,MADRID,VILLAR_DEL_OLMO
NAVARRA,NAVARRA,ARESO
NAVARRA,NAVARRA,LA_AZUCARERA
ASTURIAS,ASTURIAS,SOTO
ORENSE,GALICIA,MASIDE
PALENCIA,CASTILLA_Y_LEON,MAZARIEGOS
CANTABRIA,CANTABRIA,PUENTE_VIESGO
SEGOVIA,CASTILLA_Y_LEON,DURUELO
TARRAGONA,CATALUNA_,PORRERA
TERUEL,ARAGON,ANDORRA
SANTA_CRUZ_DE_TENERIFE,CANARIAS,CRUZ_DE_LAS_ANIMAS
SANTA_CRUZ_DE_TENERIFE,CANARIAS,LA_QUINTA
TOLEDO,CASTILLA_LA_MANCHA,MOHEDAS_DE_LA_JARA
VALENCIA,VALENCIA,TORRE_ALTA
ZARAGOZA,ARAGON,TORRES_DE_BERRELLEN
MADRID,MADRID,VILLANUEVA_DE_LA_CANADA
NAVARRA,NAVARRA,VILLAVA
ALBACETE,CASTILLA_LA_MANCHA,OSSA_DE_MONTIEL
BARCELONA,CATALUNA_,LA_POBLA_DE_LILLET
BARCELONA,CATALUNA_,PALLEJA
BARCELONA,CATALUNA_,SANT_LLORENC_SAVALL
LA_CORUNA,GALICIA,SOUTO_FIGUEIRA
CORDOBA,ANDALUCIA,LA_VENTILLA
CORDOBA,ANDALUCIA,VILLAVICIOSA_DE_CORDOBA
CIUDAD_REAL,CASTILLA_LA_MANCHA,CHARCO_DEL_TAMUJO
CASTELLON,VALENCIA,JERICA
CUENCA,CASTILLA_LA_MANCHA,VILLANUEVA_DE_LA_JARA
GIRONA,CATALUNA_,ELS_LIMITS
GRANADA,ANDALUCIA,MOCLIN
JAEN,ANDALUCIA,AGRUPACION_DE_MOGON
JAEN,ANDALUCIA,UBEDA
MURCIA,MURCIA,GUADALUPE
NAVARRA,NAVARRA,ESTENOZ
ASTURIAS,ASTURIAS,LOS_BARREDOS
ORENSE,GALICIA,CASTELAUS
PONTEVEDRA,GALICIA,A_ALDEA
PONTEVEDRA,GALICIA,ARMENTEIRA
SALAMANCA,CASTILLA_Y_LEON,CEPEDA
SEVILLA,ANDALUCIA,PALOMARES_DEL_RIO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,EL_CHORRILLO
SANTA_CRUZ_DE_TENERIFE,CANARIAS,VALLE_GUERRA
VALENCIA,VALENCIA,ALMOINES
VALENCIA,VALENCIA,CASAS_DEL_REY
VALLADOLID,CASTILLA_Y_LEON,OLMEDO
GUADALAJARA,CASTILLA_LA_MANCHA,TRIJUEQUE
HUESCA,ARAGON,ARBANIES
