adju_geo_region,adju_geo_city,adju_geo_region_name,geo_dma_bespoke
GO,PILOANDIA,GOIAS,UNCLASSIFIED
MA,BOM_JESUS_DAS_SELVAS,MARANHAO,UNCLASSIFIED
MA,SAO_VICENTE_FERRER,MARANHAO,SAO_LUIS
MA,TRIZIDELA_DO_VALE,MARANHAO,UNCLASSIFIED
MG,BONITO_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,BRAUNAS,MINAS_GERAIS,UNCLASSIFIED
MG,CARVALHOPOLIS,MINAS_GERAIS,UNCLASSIFIED
MG,CRISOLIA,MINAS_GERAIS,UNCLASSIFIED
MG,ESTRELA_DO_SUL,MINAS_GERAIS,UNCLASSIFIED
MG,GOIABEIRA,MINAS_GERAIS,UNCLASSIFIED
MG,HELIODORA,MINAS_GERAIS,UNCLASSIFIED
MG,IGARATINGA,MINAS_GERAIS,UNCLASSIFIED
MG,ITAMURI,MINAS_GERAIS,UNCLASSIFIED
MG,LAGAMAR,MINAS_GERAIS,UNCLASSIFIED
MG,MONSENHOR_JOAO_ALEXANDRE,MINAS_GERAIS,UNCLASSIFIED
MG,PARA_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,PASSA_VINTE,MINAS_GERAIS,UNCLASSIFIED
MG,PERIQUITO,MINAS_GERAIS,UNCLASSIFIED
MG,PINTOPOLIS,MINAS_GERAIS,UNCLASSIFIED
MG,POMPEU,MINAS_GERAIS,UNCLASSIFIED
MG,SILVA_XAVIER,MINAS_GERAIS,UNCLASSIFIED
MG,VARGEM_BONITA,MINAS_GERAIS,UNCLASSIFIED
MS,NAVIRAI,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,NOVO_HORIZONTE_DO_SUL,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,NOVA_LACERDA,MATO_GROSSO,CUIABA
PA,CONCEICAO_DO_ARAGUAIA,PARA,BELEM
PA,PRIMAVERA,PARA,BELEM
PB,POCO_DANTAS,PARAIBA,UNCLASSIFIED
PE,LAJEDO,PERNAMBUCO,UNCLASSIFIED
PE,MANARI,PERNAMBUCO,UNCLASSIFIED
PE,QUIPAPA,PERNAMBUCO,UNCLASSIFIED
PE,SIRINHAEM,PERNAMBUCO,RECIFE
PI,JAICOS,PIAUI,TERESINA
PI,PADRE_MARCOS,PIAUI,UNCLASSIFIED
PI,SOCORRO_DO_PIAUI,PIAUI,TERESINA
PR,AGUDOS_DO_SUL,PARANA,CURITBA
PR,CIDADE_GAUCHA,PARANA,UNCLASSIFIED
PR,GUARACI,PARANA,UNCLASSIFIED
PR,JABOTI,PARANA,UNCLASSIFIED
PR,NOVA_OLIMPIA,PARANA,UNCLASSIFIED
PR,RONDON,PARANA,UNCLASSIFIED
RJ,ABARRACAMENTO,RIO_DE_JANEIRO,UNCLASSIFIED
RN,CORONEL_EZEQUIEL,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,IELMO_MARINHO,RIO_GRANDE_DO_NORTE,NATAL
RN,LAGOA_NOVA,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,SERRA_CAIADA,RIO_GRANDE_DO_NORTE,NATAL
RS,BRAGA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,CAMAQUA,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,IBIACA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,JAQUIRANA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SANTIAGO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SARAIVA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TOROPI,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,DESCANSO,SANTA_CATARINA,UNCLASSIFIED
SC,SALTINHO,SANTA_CATARINA,UNCLASSIFIED
SP,SAO_PAULO,SAO_PAULO,SAO_PAULO
SP,ELISIARIO,SAO_PAULO,UNCLASSIFIED
SP,HERCULANDIA,SAO_PAULO,UNCLASSIFIED
SP,POTIM,SAO_PAULO,UNCLASSIFIED
SP,SANTA_ROSA_DE_VITERBO,SAO_PAULO,UNCLASSIFIED
SP,TAIUVA,SAO_PAULO,UNCLASSIFIED
TO,CENTENARIO,TOCANTINS,UNCLASSIFIED
TO,MURICILANDIA,TOCANTINS,UNCLASSIFIED
AL,SAO_JOSE_DA_TAPERA,ALAGOAS,MACEIO
BA,FEIRA_DA_MATA,BAHIA,UNCLASSIFIED
BA,PREVENIDO,BAHIA,UNCLASSIFIED
BA,SANTANA,BAHIA,UNCLASSIFIED
CE,ICAPUI,CEARA,FORTALEZA
CE,ITATIRA,CEARA,FORTALEZA
CE,MISSAO_VELHA,CEARA,UNCLASSIFIED
DF,CEILANDIA,DISTRITO_FEDERAL,UNCLASSIFIED
ES,BREJETUBA,ESPIRITO_SANTO,VITORIA
ES,SAO_JOAO_DE_VICOSA,ESPIRITO_SANTO,UNCLASSIFIED
GO,ARACU,GOIAS,GOIANIA
GO,CORUMBA_DE_GOIAS,GOIAS,UNCLASSIFIED
GO,EDEIA,GOIAS,GOIANIA
GO,GOIANAPOLIS,GOIAS,UNCLASSIFIED
GO,SANTA_FE_DE_GOIAS,GOIAS,UNCLASSIFIED
GO,TRINDADE,GOIAS,GOIANIA
MA,BURITI_BRAVO,MARANHAO,UNCLASSIFIED
MA,SANTO_AMARO,MARANHAO,UNCLASSIFIED
MA,SAO_FELIX_DE_BALSAS,MARANHAO,UNCLASSIFIED
MG,CAMPINA_VERDE,MINAS_GERAIS,UNCLASSIFIED
MG,CORDISLANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,FIDELANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,IBITIURA_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,IPATINGA,MINAS_GERAIS,UNCLASSIFIED
MG,JABOTICATUBAS,MINAS_GERAIS,BELO_HORIZONTE
MG,LARANJAL,MINAS_GERAIS,UNCLASSIFIED
MG,NOVO_ORIENTE_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,PADRE_FELISBERTO,MINAS_GERAIS,UNCLASSIFIED
MG,PEDRA_DOURADA,MINAS_GERAIS,BELO_HORIZONTE
MG,PIRANGA,MINAS_GERAIS,BELO_HORIZONTE
MG,RIO_CASCA,MINAS_GERAIS,BELO_HORIZONTE
MG,SACRAMENTO,MINAS_GERAIS,UNCLASSIFIED
MS,ANAURILANDIA,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,ARAL_MOREIRA,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,COSTA_RICA,MATO_GROSSO_DO_SUL,CAMPO_GRANDE
MT,RIO_BRANCO,MATO_GROSSO,CUIABA
MT,SINOP,MATO_GROSSO,UNCLASSIFIED
PA,CAPANEMA,PARA,UNCLASSIFIED
PA,INHANGAPI,PARA,UNCLASSIFIED
PB,ARARUNA,PARAIBA,UNCLASSIFIED
PB,CURRAL_DE_CIMA,PARAIBA,UNCLASSIFIED
PB,SAO_JOSE_DO_BONFIM,PARAIBA,UNCLASSIFIED
PB,UIRAUNA,PARAIBA,UNCLASSIFIED
PE,FERREIROS,PERNAMBUCO,RECIFE
PE,IBIMIRIM,PERNAMBUCO,UNCLASSIFIED
PE,IGARASSU,PERNAMBUCO,RECIFE
PE,SAO_JOAQUIM_DO_MONTE,PERNAMBUCO,UNCLASSIFIED
PI,BURITI_DOS_MONTES,PIAUI,TERESINA
PI,NOSSA_SENHORA_DE_NAZARE,PIAUI,TERESINA
PR,CLEVELANDIA,PARANA,UNCLASSIFIED
PR,LOBATO,PARANA,UNCLASSIFIED
PR,REBOUCAS,PARANA,UNCLASSIFIED
PR,TAPIRA,PARANA,UNCLASSIFIED
RJ,OURANIA,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,SAO_SEBASTIAO_DO_PARAIBA,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,WERNECK,RIO_DE_JANEIRO,UNCLASSIFIED
RO,ARIQUEMES,RONDONIA,UNCLASSIFIED
RS,ACEGUA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ARROIO_DO_SAL,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,COQUEIRO_BAIXO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ENTRE_RIOS_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,ERECHIM,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,FAZENDA_VILANOVA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,LAGOAO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SANTA_SILVANA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TURUCU,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,AGUA_DOCE,SANTA_CATARINA,UNCLASSIFIED
SC,BELA_VISTA_DO_SUL,SANTA_CATARINA,UNCLASSIFIED
SC,CANOINHAS,SANTA_CATARINA,UNCLASSIFIED
SC,GAROPABA,SANTA_CATARINA,FLORIANOPOLIS
SC,SANTA_ROSA_DE_LIMA,SANTA_CATARINA,UNCLASSIFIED
SC,SANTA_ROSA_DO_SUL,SANTA_CATARINA,UNCLASSIFIED
SP,ARACATUBA,SAO_PAULO,UNCLASSIFIED
SP,CANANEIA,SAO_PAULO,UNCLASSIFIED
SP,ESTRELA_DO_NORTE,SAO_PAULO,UNCLASSIFIED
SP,PIRANGI,SAO_PAULO,UNCLASSIFIED
SP,RIO_CLARO,SAO_PAULO,UNCLASSIFIED
SP,SERRANA,SAO_PAULO,UNCLASSIFIED
SP,TIETE,SAO_PAULO,UNCLASSIFIED
TO,CARIRI_DO_TOCANTINS,TOCANTINS,UNCLASSIFIED
TO,MARIANOPOLIS_DO_TOCANTINS,TOCANTINS,UNCLASSIFIED
AM,ITAPIRANGA,AMAZONAS,MANAUS
BA,IBITIRA,BAHIA,UNCLASSIFIED
BA,ITORORO,BAHIA,UNCLASSIFIED
BA,JITAUNA,BAHIA,UNCLASSIFIED
BA,MACURURE,BAHIA,UNCLASSIFIED
BA,NOVA_VICOSA,BAHIA,UNCLASSIFIED
BA,SATIRO_DIAS,BAHIA,UNCLASSIFIED
CE,MARINHEIROS,CEARA,UNCLASSIFIED
CE,REDENCAO,CEARA,FORTALEZA
GO,ALOANDIA,GOIAS,UNCLASSIFIED
GO,ARAGOIANIA,GOIAS,GOIANIA
GO,SANTO_ANTONIO_DA_BARRA,GOIAS,UNCLASSIFIED
GO,TAQUARAL_DE_GOIAS,GOIAS,GOIANIA
MA,ESPERANTINOPOLIS,MARANHAO,UNCLASSIFIED
MA,GRACA_ARANHA,MARANHAO,UNCLASSIFIED
MA,MARANHAOZINHO,MARANHAO,SAO_LUIS
MG,ALPERCATA,MINAS_GERAIS,UNCLASSIFIED
MG,ARCEBURGO,MINAS_GERAIS,UNCLASSIFIED
MG,AUGUSTO_DE_LIMA,MINAS_GERAIS,UNCLASSIFIED
MG,BORDA_DA_MATA,MINAS_GERAIS,UNCLASSIFIED
MG,DORESOPOLIS,MINAS_GERAIS,UNCLASSIFIED
MG,GUARDA_MOR,MINAS_GERAIS,UNCLASSIFIED
MG,IMBE_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,IPOEMA,MINAS_GERAIS,UNCLASSIFIED
MG,LAGOA_GRANDE,MINAS_GERAIS,UNCLASSIFIED
MG,MIRANTAO,MINAS_GERAIS,UNCLASSIFIED
MG,PIRAPORA,MINAS_GERAIS,UNCLASSIFIED
MG,RITAPOLIS,MINAS_GERAIS,BELO_HORIZONTE
MG,SABARA,MINAS_GERAIS,BELO_HORIZONTE
MG,SANTA_MARIA_DO_SALTO,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_PEDRO_DO_AVAI,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_SEBASTIAO_DA_VARGEM_ALEGRE,MINAS_GERAIS,UNCLASSIFIED
MT,CONFRESA,MATO_GROSSO,CUIABA
MT,NOVA_UBIRATA,MATO_GROSSO,UNCLASSIFIED
PA,ALTER_DO_CHAO,PARA,UNCLASSIFIED
PA,IGARAPE_ACU,PARA,BELEM
PB,CUITE,PARAIBA,UNCLASSIFIED
PE,AGRESTINA,PERNAMBUCO,UNCLASSIFIED
PE,IGARAPEASSU,PERNAMBUCO,UNCLASSIFIED
PE,JAQUEIRA,PERNAMBUCO,UNCLASSIFIED
PE,SALOA,PERNAMBUCO,UNCLASSIFIED
PE,SITIO_DOS_NUNES,PERNAMBUCO,UNCLASSIFIED
PI,PRATA_DO_PIAUI,PIAUI,TERESINA
PI,SAO_PEDRO_DO_PIAUI,PIAUI,TERESINA
PR,AGUA_MINERAL,PARANA,UNCLASSIFIED
PR,FAROL,PARANA,UNCLASSIFIED
PR,MIRANTE_DO_PIQUIRI,PARANA,UNCLASSIFIED
PR,RESERVA,PARANA,UNCLASSIFIED
PR,SALGADO_FILHO,PARANA,UNCLASSIFIED
PR,SAPOPEMA,PARANA,UNCLASSIFIED
RJ,PASSA_TRES,RIO_DE_JANEIRO,UNCLASSIFIED
RJ,SAO_SEBASTIAO_DO_ALTO,RIO_DE_JANEIRO,UNCLASSIFIED
RN,PARANA,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,SANTO_ANTONIO,RIO_GRANDE_DO_NORTE,NATAL
RS,COLOMBO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,DELFINA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,LAVRAS_DO_SUL,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MACAMBARA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MARCELINO_RAMOS,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,MARIANO_MORO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NOVA_CANDELARIA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TAVARES,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,VISTA_GAUCHA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,LAJES,SANTA_CATARINA,UNCLASSIFIED
SE,CAPELA,SERGIPE,ARACAJU
SE,LARANJEIRAS,SERGIPE,ARACAJU
SP,AJAPI,SAO_PAULO,UNCLASSIFIED
SP,AMERICANA,SAO_PAULO,CAMPINAS
SP,BALSAMO,SAO_PAULO,UNCLASSIFIED
SP,CORUMBATAI,SAO_PAULO,UNCLASSIFIED
SP,COSMOPOLIS,SAO_PAULO,CAMPINAS
SP,IRAPURU,SAO_PAULO,UNCLASSIFIED
SP,JALES,SAO_PAULO,UNCLASSIFIED
SP,JOANOPOLIS,SAO_PAULO,UNCLASSIFIED
SP,LINS,SAO_PAULO,UNCLASSIFIED
SP,SANTO_ANTONIO_DO_JARDIM,SAO_PAULO,CAMPINAS
TO,MONTE_DO_CARMO,TOCANTINS,UNCLASSIFIED
AC,MARECHAL_THAUMATURGO,ACRE,RIO_BRANCO
AL,MARIBONDO,ALAGOAS,MACEIO
AL,PARICONHA,ALAGOAS,MACEIO
AL,PENEDO,ALAGOAS,MACEIO
AP,PEDRA_BRANCA_DO_AMAPARI,AMAPA,MACAPA
BA,ABOBORA,BAHIA,UNCLASSIFIED
BA,ADUSTINA,BAHIA,SALVADOR
BA,BARRA_DO_ROCHA,BAHIA,UNCLASSIFIED
BA,ENCRUZILHADA,BAHIA,UNCLASSIFIED
BA,ITIUBA,BAHIA,UNCLASSIFIED
BA,MARIQUITA,BAHIA,UNCLASSIFIED
BA,PARAMIRIM,BAHIA,UNCLASSIFIED
BA,PIATA,BAHIA,SALVADOR
BA,TEOLANDIA,BAHIA,SALVADOR
ES,ARACRUZ,ESPIRITO_SANTO,UNCLASSIFIED
GO,CORUMBAIBA,GOIAS,UNCLASSIFIED
GO,MAIRIPOTABA,GOIAS,GOIANIA
MA,TUFILANDIA,MARANHAO,UNCLASSIFIED
MG,ALEM_PARAIBA,MINAS_GERAIS,UNCLASSIFIED
MG,ANDRELANDIA,MINAS_GERAIS,UNCLASSIFIED
MG,CHONIM,MINAS_GERAIS,UNCLASSIFIED
MG,ESTRELA_DO_INDAIA,MINAS_GERAIS,UNCLASSIFIED
MG,EUGENOPOLIS,MINAS_GERAIS,UNCLASSIFIED
MG,FERROS,MINAS_GERAIS,UNCLASSIFIED
MG,GALILEIA,MINAS_GERAIS,UNCLASSIFIED
MG,INDEPENDENCIA,MINAS_GERAIS,UNCLASSIFIED
MG,JAPONVAR,MINAS_GERAIS,UNCLASSIFIED
MG,JOAO_PINHEIRO,MINAS_GERAIS,UNCLASSIFIED
MG,MONTE_FORMOSO,MINAS_GERAIS,UNCLASSIFIED
MG,MORRO_DA_GARCA,MINAS_GERAIS,UNCLASSIFIED
MG,PEDRA_DO_ANTA,MINAS_GERAIS,BELO_HORIZONTE
MG,SANTO_ANTONIO_DO_RIO_ABAIXO,MINAS_GERAIS,BELO_HORIZONTE
MG,SAUDADE,MINAS_GERAIS,UNCLASSIFIED
MG,VILA_COSTINA,MINAS_GERAIS,UNCLASSIFIED
MS,CIPOLANDIA,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,CULTURAMA,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MT,TAPURAH,MATO_GROSSO,UNCLASSIFIED
PA,OEIRAS_DO_PARA,PARA,BELEM
PA,OTELO,PARA,UNCLASSIFIED
PB,GURJAO,PARAIBA,UNCLASSIFIED
PE,CAETES,PERNAMBUCO,UNCLASSIFIED
PE,CATENDE,PERNAMBUCO,UNCLASSIFIED
PE,LAGOA_DOS_GATOS,PERNAMBUCO,UNCLASSIFIED
PE,NEVES,PERNAMBUCO,UNCLASSIFIED
PI,PAULISTANA,PIAUI,TERESINA
PR,CAMPO_MAGRO,PARANA,CURITBA
PR,DOIS_VIZINHOS,PARANA,UNCLASSIFIED
PR,DORIZON,PARANA,UNCLASSIFIED
PR,GUAIPORA,PARANA,UNCLASSIFIED
PR,LIDIANOPOLIS,PARANA,UNCLASSIFIED
PR,PALMITOPOLIS,PARANA,UNCLASSIFIED
PR,QUINTA_DO_SOL,PARANA,UNCLASSIFIED
PR,SANTA_ELIZA,PARANA,UNCLASSIFIED
RN,BAIA_FORMOSA,RIO_GRANDE_DO_NORTE,NATAL
RN,CARAUBAS,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RO,RIOZINHO,RONDONIA,UNCLASSIFIED
RS,CAPITAO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,GRAVATAI,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,LAJEADO_DO_BUGRE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,NICOLAU_VERGUEIRO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,PAIM_FILHO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_NICOLAU,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,BARRA_VELHA,SANTA_CATARINA,UNCLASSIFIED
SP,ARAMINA,SAO_PAULO,UNCLASSIFIED
SP,ARANDU,SAO_PAULO,UNCLASSIFIED
SP,ITAJU,SAO_PAULO,UNCLASSIFIED
SP,ITIRAPINA,SAO_PAULO,UNCLASSIFIED
SP,MAJOR_PRADO,SAO_PAULO,UNCLASSIFIED
SP,NOVA_CANAA_PAULISTA,SAO_PAULO,UNCLASSIFIED
SP,PALMEIRA_DOESTE,SAO_PAULO,UNCLASSIFIED
SP,PAULINIA,SAO_PAULO,CAMPINAS
SP,PINHALZINHO,SAO_PAULO,CAMPINAS
SP,RIBEIRAO_PRETO,SAO_PAULO,UNCLASSIFIED
SP,SAO_JOSE_DA_BELA_VISTA,SAO_PAULO,UNCLASSIFIED
TO,ALVORADA,TOCANTINS,UNCLASSIFIED
TO,PORTO_NACIONAL,TOCANTINS,PALMAS
AL,ESTRELA_DE_ALAGOAS,ALAGOAS,MACEIO
AL,MATRIZ_DE_CAMARAGIBE,ALAGOAS,MACEIO
AP,FERREIRA_GOMES,AMAPA,MACAPA
AP,SERRA_DO_NAVIO,AMAPA,MACAPA
BA,CONCEICAO_DO_COITE,BAHIA,UNCLASSIFIED
BA,ITANAGRA,BAHIA,SALVADOR
BA,ITAPEBI,BAHIA,UNCLASSIFIED
BA,SAO_GABRIEL,BAHIA,UNCLASSIFIED
CE,PARAMBU,CEARA,UNCLASSIFIED
ES,JERONIMO_MONTEIRO,ESPIRITO_SANTO,UNCLASSIFIED
ES,JOSE_CARLOS,ESPIRITO_SANTO,UNCLASSIFIED
ES,PINHEIROS,ESPIRITO_SANTO,UNCLASSIFIED
ES,SAGRADA_FAMILIA,ESPIRITO_SANTO,UNCLASSIFIED
ES,VILA_PAVAO,ESPIRITO_SANTO,UNCLASSIFIED
GO,CALDAZINHA,GOIAS,GOIANIA
GO,JATAI,GOIAS,UNCLASSIFIED
GO,TAVEIRA,GOIAS,UNCLASSIFIED
MA,VIANA,MARANHAO,SAO_LUIS
MG,ABAETE,MINAS_GERAIS,UNCLASSIFIED
MG,ARAXA,MINAS_GERAIS,UNCLASSIFIED
MG,AREADO,MINAS_GERAIS,UNCLASSIFIED
MG,CARLOS_CHAGAS,MINAS_GERAIS,UNCLASSIFIED
MG,MATIPO,MINAS_GERAIS,BELO_HORIZONTE
MG,MENDES_PIMENTEL,MINAS_GERAIS,UNCLASSIFIED
MG,PEDRALVA,MINAS_GERAIS,UNCLASSIFIED
MG,PONTE_FIRME,MINAS_GERAIS,UNCLASSIFIED
MG,POUSO_ALEGRE,MINAS_GERAIS,UNCLASSIFIED
MG,UNIAO_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MS,TRES_LAGOAS,MATO_GROSSO_DO_SUL,UNCLASSIFIED
PA,MAE_DO_RIO,PARA,BELEM
PA,MARACANA,PARA,UNCLASSIFIED
PB,ITABAIANA,PARAIBA,JOAO_PESSOA
PE,ITAMBE,PERNAMBUCO,RECIFE
PE,OURICURI,PERNAMBUCO,UNCLASSIFIED
PE,SERRITA,PERNAMBUCO,UNCLASSIFIED
PI,BREJO_DO_PIAUI,PIAUI,UNCLASSIFIED
PI,CURIMATA,PIAUI,TERESINA
PR,ALTAMIRA_DO_PARANA,PARANA,UNCLASSIFIED
PR,PANEMA,PARANA,UNCLASSIFIED
PR,PARANAGUA,PARANA,CURITBA
PR,RESERVA_DO_IGUACU,PARANA,UNCLASSIFIED
RN,ALEXANDRIA,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,OLHO_DAGUA_DO_BORGES,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,PORTO_DO_MANGUE,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RN,RAFAEL_FERNANDES,RIO_GRANDE_DO_NORTE,UNCLASSIFIED
RO,VALE_DO_ANARI,RONDONIA,UNCLASSIFIED
RR,SAO_JOAO_DA_BALIZA,RORAIMA,BOA_VISTA
RS,AGUDO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,AUGUSTO_PESTANA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,BOM_PROGRESSO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,FLORESTA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,PASSO_NOVO,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,SAO_JOAO_DO_POLESINE,RIO_GRANDE_DO_SUL,UNCLASSIFIED
RS,TRES_CACHOEIRAS,RIO_GRANDE_DO_SUL,PORTO_ALEGRE
RS,TUCUNDUVA,RIO_GRANDE_DO_SUL,UNCLASSIFIED
SC,BOM_RETIRO,SANTA_CATARINA,FLORIANOPOLIS
SC,BOTUVERA,SANTA_CATARINA,UNCLASSIFIED
SC,GARUVA,SANTA_CATARINA,UNCLASSIFIED
SC,GUARUJA_DO_SUL,SANTA_CATARINA,UNCLASSIFIED
SC,IMBITUBA,SANTA_CATARINA,UNCLASSIFIED
SC,IPORA_DO_OESTE,SANTA_CATARINA,UNCLASSIFIED
SC,SAO_CRISTOVAO_DO_SUL,SANTA_CATARINA,UNCLASSIFIED
SC,SAO_JOSE,SANTA_CATARINA,FLORIANOPOLIS
SE,NEOPOLIS,SERGIPE,ARACAJU
SP,ANALANDIA,SAO_PAULO,UNCLASSIFIED
SP,BIRITIBA_MIRIM,SAO_PAULO,UNCLASSIFIED
SP,HOLAMBRA,SAO_PAULO,CAMPINAS
SP,MAIRIPORA,SAO_PAULO,SAO_PAULO
SP,OLEO,SAO_PAULO,UNCLASSIFIED
SP,PARISI,SAO_PAULO,UNCLASSIFIED
SP,PIQUETE,SAO_PAULO,UNCLASSIFIED
SP,SAO_BENTO_DO_SAPUCAI,SAO_PAULO,UNCLASSIFIED
SP,SAO_JOAO_DE_IRACEMA,SAO_PAULO,UNCLASSIFIED
TO,COLMEIA,TOCANTINS,UNCLASSIFIED
TO,COUTO_DE_MAGALHAES,TOCANTINS,UNCLASSIFIED
TO,DARCINOPOLIS,TOCANTINS,UNCLASSIFIED
AC,SENADOR_GUIOMARD,ACRE,RIO_BRANCO
AL,BARREIRAS,ALAGOAS,UNCLASSIFIED
AM,NOVA_OLINDA_DO_NORTE,AMAZONAS,MANAUS
BA,BAIXA_GRANDE,BAHIA,SALVADOR
BA,IBIPEBA,BAHIA,SALVADOR
BA,SANTA_MARIA_DA_VITORIA,BAHIA,UNCLASSIFIED
CE,APUIARES,CEARA,FORTALEZA
CE,FORTALEZA,CEARA,FORTALEZA
CE,NOVA_RUSSAS,CEARA,FORTALEZA
DF,BRASILIA,DISTRITO_FEDERAL,BRASILIA
ES,PIUMA,ESPIRITO_SANTO,UNCLASSIFIED
GO,BACILANDIA,GOIAS,UNCLASSIFIED
GO,INACIOLANDIA,GOIAS,UNCLASSIFIED
GO,MARZAGAO,GOIAS,UNCLASSIFIED
MA,BOM_LUGAR,MARANHAO,UNCLASSIFIED
MA,SAO_MATEUS_DO_MARANHAO,MARANHAO,UNCLASSIFIED
MA,TURILANDIA,MARANHAO,SAO_LUIS
MG,ALTO_RIO_DOCE,MINAS_GERAIS,UNCLASSIFIED
MG,ANTONIO_DIAS,MINAS_GERAIS,BELO_HORIZONTE
MG,CAMPO_FLORIDO,MINAS_GERAIS,UNCLASSIFIED
MG,DIVINO_DAS_LARANJEIRAS,MINAS_GERAIS,UNCLASSIFIED
MG,DOM_VICOSO,MINAS_GERAIS,UNCLASSIFIED
MG,ENTRE_FOLHAS,MINAS_GERAIS,UNCLASSIFIED
MG,MINAS_NOVAS,MINAS_GERAIS,UNCLASSIFIED
MG,MORRO_DO_FERRO,MINAS_GERAIS,UNCLASSIFIED
MG,PIRAJUBA,MINAS_GERAIS,UNCLASSIFIED
MG,POCRANE,MINAS_GERAIS,UNCLASSIFIED
MG,RAPOSOS,MINAS_GERAIS,BELO_HORIZONTE
MG,SANTA_BARBARA_DO_TUGURIO,MINAS_GERAIS,UNCLASSIFIED
MG,SANTA_RITA_DE_MINAS,MINAS_GERAIS,UNCLASSIFIED
MG,SANTANA_DO_ARACUAI,MINAS_GERAIS,UNCLASSIFIED
MG,SAO_SEBASTIAO_DO_BUGRE,MINAS_GERAIS,UNCLASSIFIED
MS,DOURADOS,MATO_GROSSO_DO_SUL,UNCLASSIFIED
MS,NOVA_ANDRADINA,MATO_GROSSO_DO_SUL,UNCLASSIFIED
PA,SANTAREM,PARA,UNCLASSIFIED
PA,SAO_JOAO_DA_PONTA,PARA,UNCLASSIFIED
PA,SAO_SEBASTIAO_DA_BOA_VISTA,PARA,BELEM
PA,VITORIA_DO_XINGU,PARA,BELEM
PB,BREJO_DO_CRUZ,PARAIBA,UNCLASSIFIED
PB,SERRA_DA_RAIZ,PARAIBA,UNCLASSIFIED
PB,VISTA_SERRANA,PARAIBA,UNCLASSIFIED
