gmt_trans_date,geo_dma,purchase,cancel
1/22/2020,632,93,16
1/22/2020,633,174,26
1/22/2020,636,182,29
1/22/2020,641,719,115
1/22/2020,642,119,26
1/22/2020,647,8,2
1/22/2020,659,835,125
1/22/2020,671,235,29
1/22/2020,679,254,48
1/22/2020,686,276,61
1/22/2020,691,101,20
1/22/2020,698,66,15
1/22/2020,705,72,14
1/22/2020,711,10,1
1/22/2020,717,23,7
1/22/2020,736,39,5
1/22/2020,747,11,4
1/22/2020,751,2287,382
1/22/2020,752,222,44
1/22/2020,754,50,6
1/22/2020,759,85,11
1/22/2020,765,169,22
1/22/2020,771,63,11
1/22/2020,789,294,52
1/22/2020,790,495,83
1/22/2020,802,52,7
1/22/2020,804,144,33
1/22/2020,820,1099,215
1/22/2020,821,89,18
1/22/2020,881,202,38
1/23/2020,500,183,33
1/23/2020,503,61,16
1/23/2020,507,172,33
1/23/2020,510,829,167
1/23/2020,513,177,29
1/23/2020,517,1228,185
1/23/2020,519,208,40
1/23/2020,524,3756,714
1/23/2020,527,590,118
1/23/2020,528,2255,484
1/23/2020,530,128,28
1/23/2020,531,56,14
1/23/2020,533,572,121
1/23/2020,548,581,111
1/23/2020,553,49,7
1/23/2020,558,18,5
1/23/2020,563,355,68
1/23/2020,564,96,20
1/23/2020,571,471,87
1/23/2020,574,96,14
1/23/2020,575,168,34
1/23/2020,598,15,8
1/23/2020,611,87,15
1/23/2020,612,130,29
1/23/2020,618,2871,562
1/23/2020,630,291,66
1/23/2020,636,218,38
1/23/2020,637,229,34
1/23/2020,644,28,6
1/23/2020,656,79,12
1/23/2020,682,123,27
1/23/2020,687,107,30
1/23/2020,691,128,18
1/23/2020,716,204,43
1/23/2020,722,143,25
1/23/2020,747,19,4
1/23/2020,749,40,10
1/23/2020,755,25,1
1/23/2020,759,98,8
1/23/2020,764,55,10
1/23/2020,770,1487,241
1/23/2020,771,75,17
1/23/2020,801,159,27
1/23/2020,802,27,12
1/23/2020,803,9033,1713
1/23/2020,807,5969,1257
1/23/2020,866,429,142
1/24/2020,500,182,31
1/24/2020,502,41,8
1/24/2020,505,1283,240
1/24/2020,515,486,68
1/24/2020,521,336,49
1/24/2020,522,125,22
1/24/2020,523,282,29
1/24/2020,524,3972,539
1/24/2020,533,577,127
1/24/2020,541,155,25
1/24/2020,549,28,8
1/24/2020,550,76,10
1/24/2020,551,139,21
1/24/2020,555,193,41
1/24/2020,571,473,73
1/24/2020,575,181,26
1/24/2020,584,49,6
1/24/2020,602,4182,686
1/24/2020,627,50,5
1/24/2020,630,341,53
1/24/2020,632,99,23
1/24/2020,634,82,11
1/24/2020,639,38,3
1/24/2020,647,16,5
1/24/2020,648,160,27
1/24/2020,651,81,14
1/24/2020,658,313,46
1/24/2020,662,58,7
1/24/2020,670,127,22
1/24/2020,671,225,44
1/24/2020,692,72,12
1/24/2020,693,205,30
1/24/2020,710,61,8
1/24/2020,717,33,6
1/24/2020,724,114,17
1/24/2020,740,2,0
1/24/2020,743,115,21
1/24/2020,746,56,14
1/24/2020,749,37,11
1/24/2020,753,2204,379
1/24/2020,756,58,9
1/24/2020,760,48,2
1/24/2020,765,130,26
1/24/2020,767,53,6
1/24/2020,798,3,0
1/24/2020,800,148,29
1/24/2020,802,41,6
1/24/2020,819,2516,379
1/24/2020,821,87,10
1/24/2020,866,436,97
1/25/2020,515,487,73
1/25/2020,517,855,164
1/25/2020,521,355,59
1/25/2020,522,95,22
1/25/2020,526,41,6
1/25/2020,529,307,36
1/25/2020,537,37,7
1/25/2020,538,198,43
1/25/2020,546,126,24
1/25/2020,547,132,32
1/25/2020,549,20,2
1/25/2020,557,187,37
1/25/2020,559,20,4
1/25/2020,560,592,89
1/25/2020,561,357,86
1/25/2020,564,80,13
1/25/2020,566,253,39
1/25/2020,569,31,6
1/25/2020,573,206,17
1/25/2020,574,84,12
1/25/2020,596,6,1
1/25/2020,598,6,2
1/25/2020,630,300,51
1/25/2020,637,249,33
1/25/2020,639,15,6
1/25/2020,641,599,101
1/25/2020,643,31,10
1/25/2020,656,48,13
1/25/2020,658,270,45
1/25/2020,659,690,109
1/25/2020,670,113,6
1/25/2020,676,47,7
1/25/2020,698,86,18
1/25/2020,717,33,1
1/25/2020,718,126,27
1/25/2020,724,108,19
1/25/2020,725,128,16
1/25/2020,746,49,3
1/25/2020,758,74,11
1/25/2020,762,66,9
1/25/2020,766,20,1
1/25/2020,767,28,2
1/25/2020,770,1223,186
1/25/2020,802,30,9
1/25/2020,807,5045,838
1/25/2020,821,56,12
1/25/2020,868,99,19
1/26/2020,514,269,46
1/26/2020,515,446,64
1/26/2020,519,128,24
1/26/2020,521,323,67
1/26/2020,524,3108,438
1/26/2020,529,242,34
1/26/2020,533,479,70
1/26/2020,538,172,43
1/26/2020,545,70,11
1/26/2020,553,47,5
1/26/2020,555,176,28
1/26/2020,561,332,56
1/26/2020,565,20,3
1/26/2020,569,31,2
1/26/2020,571,413,39
1/26/2020,574,94,14
1/26/2020,576,70,11
1/26/2020,577,130,20
1/26/2020,581,32,2
1/26/2020,582,37,2
1/26/2020,584,45,9
1/26/2020,588,125,25
1/26/2020,592,52,7
1/26/2020,604,50,9
1/26/2020,605,37,6
1/26/2020,611,55,7
1/26/2020,622,326,44
1/26/2020,625,125,20
1/26/2020,627,38,4
1/26/2020,630,237,29
1/26/2020,639,19,5
1/26/2020,640,243,40
1/26/2020,642,59,9
1/26/2020,650,259,34
1/26/2020,669,204,29
1/26/2020,670,81,12
1/26/2020,671,193,19
1/26/2020,691,112,9
1/26/2020,693,125,20
1/26/2020,709,89,23
1/26/2020,710,47,6
1/26/2020,711,9,1
1/26/2020,722,75,15
1/26/2020,734,9,3
1/26/2020,749,25,1
1/26/2020,754,35,7
1/26/2020,755,21,4
1/26/2020,765,104,18
1/26/2020,767,38,4
1/26/2020,771,57,14
1/26/2020,798,2,1
1/26/2020,803,6683,1011
1/26/2020,804,138,26
1/26/2020,825,971,133
1/27/2020,510,791,150
1/27/2020,511,3037,614
1/27/2020,512,850,197
1/27/2020,514,275,54
1/27/2020,518,270,43
1/27/2020,522,111,19
1/27/2020,523,274,51
1/27/2020,524,3734,595
1/27/2020,525,31,7
1/27/2020,536,52,10
1/27/2020,539,1607,278
1/27/2020,542,182,37
1/27/2020,543,197,56
1/27/2020,549,27,4
1/27/2020,552,8,1
1/27/2020,554,34,3
1/27/2020,558,19,2
1/27/2020,563,474,70
1/27/2020,564,90,17
1/27/2020,574,120,16
1/27/2020,576,69,14
1/27/2020,581,42,5
1/27/2020,588,134,34
1/27/2020,597,16,0
1/27/2020,605,55,9
1/27/2020,613,1446,293
1/27/2020,616,798,135
1/27/2020,624,44,11
1/27/2020,627,49,8
1/27/2020,633,180,39
1/27/2020,635,1042,174
1/27/2020,638,20,5
1/27/2020,639,22,1
1/27/2020,651,107,16
1/27/2020,657,68,4
1/27/2020,661,32,5
1/27/2020,676,84,13
1/27/2020,702,105,22
1/27/2020,709,120,25
1/27/2020,716,221,43
1/27/2020,724,183,26
1/27/2020,745,14,2
1/27/2020,751,2258,384
1/27/2020,754,72,18
1/27/2020,758,110,15
1/27/2020,765,156,26
1/27/2020,789,297,41
1/27/2020,798,1,0
1/27/2020,800,153,25
1/27/2020,804,138,17
1/27/2020,807,5591,1087
1/27/2020,820,1113,202
1/27/2020,821,77,9
1/27/2020,828,235,52
1/27/2020,855,229,56
1/27/2020,866,429,81
1/28/2020,501,7575,1619
1/28/2020,503,88,8
1/28/2020,505,1230,302
1/28/2020,510,865,150
1/28/2020,512,834,199
1/28/2020,515,498,79
1/28/2020,519,208,37
1/28/2020,520,78,12
1/28/2020,527,691,104
1/28/2020,528,2024,382
1/28/2020,530,139,37
1/28/2020,532,351,57
1/28/2020,535,485,95
1/28/2020,536,66,14
1/28/2020,537,59,10
1/28/2020,542,192,34
1/28/2020,545,79,17
1/28/2020,546,158,41
1/28/2020,550,76,15
1/28/2020,552,3,0
1/28/2020,555,177,31
1/28/2020,564,80,18
1/28/2020,565,35,12
1/28/2020,566,286,47
1/28/2020,574,92,20
1/28/2020,577,176,38
1/28/2020,606,47,8
1/28/2020,635,1102,173
1/28/2020,636,186,28
1/28/2020,639,27,6
1/28/2020,644,40,7
1/28/2020,648,166,49
1/28/2020,659,779,126
1/28/2020,687,125,28
1/28/2020,702,107,11
1/28/2020,709,129,30
1/28/2020,710,44,11
1/28/2020,711,9,5
1/28/2020,716,240,41
1/28/2020,736,27,4
1/28/2020,740,9,2
1/28/2020,752,283,49
1/28/2020,754,73,10
1/28/2020,755,26,1
1/28/2020,756,53,8
1/28/2020,758,95,13
1/28/2020,759,89,14
1/28/2020,771,62,14
1/28/2020,773,51,6
1/28/2020,798,2,0
1/28/2020,801,153,30
1/28/2020,819,2602,444
1/28/2020,881,237,39
1/29/2020,0,27,5
1/29/2020,500,207,31
1/29/2020,514,332,66
1/29/2020,515,499,97
1/29/2020,517,1021,174
1/29/2020,520,86,16
1/29/2020,526,50,12
1/29/2020,531,92,17
1/29/2020,534,1854,325
1/29/2020,537,53,9
1/29/2020,538,222,48
1/29/2020,541,155,27
1/29/2020,549,27,7
1/29/2020,553,46,5
1/29/2020,556,281,55
1/29/2020,561,424,79
1/29/2020,563,507,69
1/29/2020,571,424,82
1/29/2020,577,159,29
1/29/2020,592,97,24
1/29/2020,600,90,13
1/29/2020,609,645,149
1/29/2020,612,102,16
1/29/2020,616,768,128
1/29/2020,622,444,69
1/29/2020,623,4620,772
1/29/2020,625,175,32
1/29/2020,626,22,4
1/29/2020,631,12,4
1/29/2020,636,175,39
1/29/2020,647,24,4
1/29/2020,651,73,10
1/29/2020,673,44,11
1/29/2020,676,75,15
1/29/2020,678,190,31
1/29/2020,691,168,45
1/29/2020,698,77,6
1/29/2020,702,124,22
1/29/2020,718,143,39
1/29/2020,722,116,27
1/29/2020,737,18,4
1/29/2020,745,20,2
1/29/2020,749,42,2
1/29/2020,752,274,50
1/29/2020,755,39,8
1/29/2020,764,50,8
1/29/2020,801,143,22
1/29/2020,802,37,6
1/29/2020,807,5552,1135
1/29/2020,810,135,24
1/29/2020,813,118,10
1/29/2020,819,2529,507
1/29/2020,821,70,18
1/29/2020,825,1453,283
1/29/2020,839,1045,223
1/30/2020,500,209,38
1/30/2020,505,1311,327
1/30/2020,507,182,33
1/30/2020,515,563,80
1/30/2020,517,993,197
1/30/2020,523,251,47
1/30/2020,524,3733,714
1/30/2020,525,38,7
1/30/2020,531,84,22
1/30/2020,532,319,94
1/30/2020,533,546,123
1/30/2020,549,35,8
1/30/2020,553,34,7
1/30/2020,561,439,116
1/30/2020,563,499,109
1/30/2020,566,314,67
1/30/2020,574,93,25
1/30/2020,576,72,17
1/30/2020,600,109,19
1/30/2020,609,599,135
1/30/2020,622,409,96
1/30/2020,624,52,8
1/30/2020,628,76,13
1/30/2020,632,110,30
1/30/2020,639,21,10
1/30/2020,643,40,14
1/30/2020,650,314,60
1/30/2020,652,370,69
1/30/2020,662,51,16
1/30/2020,693,224,58
1/30/2020,709,141,29
1/30/2020,740,5,1
1/30/2020,744,361,125
1/30/2020,745,9,2
1/30/2020,747,24,4
1/30/2020,753,2134,426
1/30/2020,758,98,7
1/30/2020,759,85,10
1/30/2020,773,66,6
1/30/2020,789,271,69
1/30/2020,800,126,25
1/30/2020,802,31,7
1/30/2020,803,8834,1726
1/30/2020,804,126,28
1/30/2020,821,69,14
1/30/2020,825,1327,288
1/31/2020,501,7811,1513
1/31/2020,504,2442,511
1/31/2020,506,1955,395
1/31/2020,509,81,16
1/31/2020,512,920,199
1/31/2020,517,1117,216
1/31/2020,524,4033,774
1/31/2020,538,219,51
1/31/2020,543,224,38
1/31/2020,550,82,12
1/31/2020,552,9,1
1/31/2020,556,406,57
1/31/2020,560,773,132
1/31/2020,561,464,100
1/31/2020,571,440,76
1/31/2020,592,121,18
1/31/2020,606,24,5
1/31/2020,625,191,30
1/31/2020,626,14,5
1/31/2020,638,17,0
1/31/2020,639,34,5
1/31/2020,644,28,12
1/31/2020,647,34,4
1/31/2020,652,384,73
1/31/2020,658,308,63
1/31/2020,710,37,7
1/31/2020,718,142,51
1/31/2020,724,134,25
1/31/2020,740,2,1
1/31/2020,744,360,130
1/31/2020,746,48,15
1/31/2020,747,18,1
1/31/2020,752,288,44
1/31/2020,753,2119,405
1/31/2020,755,21,5
1/31/2020,756,46,7
1/31/2020,757,208,39
1/31/2020,760,45,6
1/31/2020,771,72,9
1/31/2020,789,254,69
1/31/2020,798,3,2
1/31/2020,801,117,22
1/31/2020,802,36,6
1/31/2020,825,1233,275
1/31/2020,866,393,105
1/31/2020,881,226,38
2/1/2020,503,66,16
2/1/2020,517,862,163
2/1/2020,527,495,84
2/1/2020,539,1381,239
2/1/2020,544,399,77
2/1/2020,546,130,29
2/1/2020,551,110,16
2/1/2020,564,69,11
2/1/2020,570,179,33
2/1/2020,574,81,9
2/1/2020,596,12,1
2/1/2020,597,24,5
2/1/2020,604,60,8
2/1/2020,617,460,83
2/1/2020,623,3930,557
2/1/2020,632,91,19
2/1/2020,638,14,1
2/1/2020,640,254,41
2/1/2020,642,56,8
2/1/2020,647,23,3
2/1/2020,649,72,10
2/1/2020,650,293,35
2/1/2020,656,47,5
2/1/2020,658,270,55
2/1/2020,659,635,111
2/1/2020,662,56,11
2/1/2020,675,100,19
2/1/2020,676,66,9
2/1/2020,678,113,10
2/1/2020,691,103,10
2/1/2020,692,47,12
2/1/2020,709,117,25
2/1/2020,722,114,15
2/1/2020,737,18,4
2/1/2020,744,326,77
2/1/2020,771,53,8
2/1/2020,807,4607,959
2/1/2020,811,222,44
2/1/2020,825,906,191
2/2/2020,0,15,0
2/2/2020,500,167,24
2/2/2020,510,735,122
2/2/2020,523,208,21
2/2/2020,524,2755,453
2/2/2020,525,28,5
2/2/2020,527,454,63
2/2/2020,530,90,19
2/2/2020,535,468,78
2/2/2020,536,49,6
2/2/2020,539,1287,229
2/2/2020,544,355,60
2/2/2020,547,111,20
2/2/2020,548,392,77
2/2/2020,553,28,12
2/2/2020,557,179,19
2/2/2020,558,15,2
2/2/2020,565,32,4
2/2/2020,575,112,19
2/2/2020,582,30,3
2/2/2020,597,10,3
2/2/2020,598,10,2
2/2/2020,606,23,6
2/2/2020,610,64,19
2/2/2020,617,446,53
2/2/2020,619,85,15
2/2/2020,647,13,4
2/2/2020,657,21,5
2/2/2020,671,168,26
2/2/2020,679,229,44
2/2/2020,682,102,12
2/2/2020,711,8,2
2/2/2020,717,19,1
2/2/2020,724,87,21
2/2/2020,736,9,3
2/2/2020,737,7,5
2/2/2020,745,18,3
2/2/2020,746,41,11
2/2/2020,752,264,37
2/2/2020,757,141,16
2/2/2020,770,1174,176
2/2/2020,790,343,60
2/2/2020,811,210,31
2/2/2020,828,180,37
2/2/2020,881,166,30
2/3/2020,0,15,0
2/3/2020,504,1946,425
2/3/2020,505,1085,286
2/3/2020,508,450,76
2/3/2020,515,538,93
2/3/2020,516,35,5
2/3/2020,517,978,143
2/3/2020,522,90,24
2/3/2020,524,3289,592
2/3/2020,530,94,27
2/3/2020,531,69,20
2/3/2020,534,1722,327
2/3/2020,536,56,12
2/3/2020,542,135,35
2/3/2020,543,170,52
2/3/2020,546,183,33
2/3/2020,547,112,24
2/3/2020,550,84,14
2/3/2020,557,249,38
2/3/2020,563,459,59
2/3/2020,566,259,58
2/3/2020,573,185,41
2/3/2020,577,133,19
2/3/2020,583,3,0
2/3/2020,597,15,0
2/3/2020,603,39,11
2/3/2020,613,1396,279
2/3/2020,618,2517,513
2/3/2020,622,375,71
2/3/2020,626,16,2
2/3/2020,632,99,24
2/3/2020,634,81,22
2/3/2020,636,150,26
2/3/2020,638,17,3
2/3/2020,650,322,66
2/3/2020,651,71,18
2/3/2020,656,54,10
2/3/2020,657,46,7
2/3/2020,675,110,31
2/3/2020,678,150,35
2/3/2020,679,271,42
2/3/2020,687,121,23
2/3/2020,711,15,4
2/3/2020,745,17,2
2/3/2020,746,53,14
2/3/2020,749,30,2
2/3/2020,751,2076,420
2/3/2020,755,32,1
2/3/2020,756,54,17
2/3/2020,759,72,20
2/3/2020,760,34,8
2/3/2020,789,266,63
2/3/2020,801,139,33
2/3/2020,828,185,57
2/3/2020,839,1162,377
2/4/2020,503,78,16
2/4/2020,506,2124,446
2/4/2020,507,156,39
2/4/2020,512,882,215
2/4/2020,514,335,80
2/4/2020,524,3766,691
2/4/2020,527,658,122
2/4/2020,530,121,27
2/4/2020,532,321,78
2/4/2020,534,1955,327
2/4/2020,542,177,34
2/4/2020,546,156,35
2/4/2020,559,38,10
2/4/2020,565,14,9
2/4/2020,574,122,13
2/4/2020,575,151,26
2/4/2020,598,23,5
2/4/2020,603,45,3
2/4/2020,624,74,7
2/4/2020,626,14,2
2/4/2020,630,385,72
2/4/2020,633,190,36
2/4/2020,636,188,33
2/4/2020,637,241,50
2/4/2020,638,22,7
2/4/2020,639,25,7
2/4/2020,642,104,21
2/4/2020,650,400,74
2/4/2020,662,51,11
2/4/2020,669,244,46
2/4/2020,675,123,35
2/4/2020,678,224,40
2/4/2020,686,264,56
2/4/2020,691,153,53
2/4/2020,693,207,41
2/4/2020,705,85,20
2/4/2020,710,45,16
2/4/2020,711,16,3
2/4/2020,724,140,37
2/4/2020,736,26,2
2/4/2020,752,307,64
2/4/2020,754,74,9
2/4/2020,757,260,48
2/4/2020,765,176,33
2/4/2020,790,614,105
2/4/2020,798,2,0
2/4/2020,800,171,46
2/4/2020,803,9430,1975
2/4/2020,804,172,32
2/4/2020,813,128,20
2/4/2020,820,1225,270
2/4/2020,839,1324,274
2/4/2020,855,305,56
2/4/2020,881,263,52
2/5/2020,508,552,102
2/5/2020,510,1039,216
2/5/2020,517,1050,203
2/5/2020,518,265,55
2/5/2020,520,75,15
2/5/2020,529,292,58
2/5/2020,536,61,14
2/5/2020,541,207,41
2/5/2020,555,186,27
2/5/2020,558,9,0
2/5/2020,560,710,131
2/5/2020,564,73,19
2/5/2020,567,367,86
2/5/2020,577,153,32
2/5/2020,602,4462,889
2/5/2020,605,88,10
2/5/2020,612,100,27
2/5/2020,616,748,128
2/5/2020,622,462,76
2/5/2020,623,4568,958
2/5/2020,625,222,45
2/5/2020,635,1335,237
2/5/2020,647,31,1
2/5/2020,656,67,10
2/5/2020,658,306,63
2/5/2020,675,127,30
2/5/2020,678,186,32
2/5/2020,692,68,11
2/5/2020,702,95,13
2/5/2020,718,154,41
2/5/2020,734,6,6
2/5/2020,743,113,20
2/5/2020,745,16,2
2/5/2020,770,1522,298
2/5/2020,789,287,71
2/5/2020,800,152,30
2/5/2020,802,40,13
2/5/2020,813,104,24
2/5/2020,855,288,55
2/5/2020,862,2011,432
2/6/2020,0,20,3
2/6/2020,505,1313,294
2/6/2020,507,183,31
2/6/2020,515,608,98
2/6/2020,520,95,15
2/6/2020,524,3868,824
2/6/2020,526,53,8
2/6/2020,530,161,33
2/6/2020,544,463,105
2/6/2020,546,195,41
2/6/2020,548,604,140
2/6/2020,557,277,55
2/6/2020,565,40,8
2/6/2020,571,537,111
2/6/2020,575,163,33
2/6/2020,576,93,14
2/6/2020,582,40,8
2/6/2020,597,21,1
2/6/2020,600,109,27
2/6/2020,617,555,106
2/6/2020,624,69,11
2/6/2020,626,15,2
2/6/2020,630,368,89
2/6/2020,634,124,20
2/6/2020,637,241,48
2/6/2020,671,273,92
2/6/2020,693,241,72
2/6/2020,698,102,38
2/6/2020,705,87,14
2/6/2020,722,139,24
2/6/2020,740,13,2
2/6/2020,743,136,15
2/6/2020,754,74,18
2/6/2020,762,88,18
2/6/2020,764,67,17
2/6/2020,790,585,116
2/6/2020,800,135,36
2/6/2020,810,155,35
2/6/2020,813,106,25
2/6/2020,828,249,51
2/7/2020,503,67,13
2/7/2020,512,936,195
2/7/2020,520,95,21
2/7/2020,522,152,22
2/7/2020,524,3908,665
2/7/2020,526,61,11
2/7/2020,533,609,98
2/7/2020,539,1788,269
2/7/2020,544,512,95
2/7/2020,545,97,18
2/7/2020,553,43,3
2/7/2020,554,15,5
2/7/2020,556,430,74
2/7/2020,571,450,91
2/7/2020,597,17,4
2/7/2020,603,53,13
2/7/2020,605,67,5
2/7/2020,606,27,10
2/7/2020,612,136,23
2/7/2020,616,890,161
2/7/2020,622,405,83
2/7/2020,630,368,60
2/7/2020,638,19,2
2/7/2020,643,50,8
2/7/2020,649,104,17
2/7/2020,651,73,14
2/7/2020,652,376,58
2/7/2020,656,50,12
2/7/2020,658,346,57
2/7/2020,661,34,11
2/7/2020,670,157,16
2/7/2020,675,156,36
2/7/2020,678,196,31
2/7/2020,679,313,62
2/7/2020,698,117,13
2/7/2020,702,130,18
2/7/2020,705,105,17
2/7/2020,718,164,34
2/7/2020,725,163,29
2/7/2020,734,17,2
2/7/2020,736,41,6
2/7/2020,740,7,1
2/7/2020,753,2334,403
2/7/2020,760,39,9
2/7/2020,762,90,16
2/7/2020,773,67,20
2/7/2020,813,132,13
2/7/2020,821,87,14
2/7/2020,825,1296,238
2/7/2020,868,108,24
2/8/2020,512,864,145
2/8/2020,522,163,20
2/8/2020,525,32,8
2/8/2020,535,403,81
2/8/2020,538,190,40
2/8/2020,549,32,6
2/8/2020,550,63,18
2/8/2020,556,275,40
2/8/2020,558,21,5
2/8/2020,559,14,3
2/8/2020,561,381,60
2/8/2020,570,145,20
2/8/2020,576,74,14
2/8/2020,581,30,4
2/8/2020,583,3,0
2/8/2020,584,58,6
2/8/2020,588,132,18
2/8/2020,600,81,18
2/8/2020,605,54,7
2/8/2020,612,86,9
2/8/2020,622,331,62
2/8/2020,628,36,5
2/8/2020,633,167,17
2/8/2020,644,44,1
2/8/2020,656,34,8
2/8/2020,659,1861,164
2/8/2020,661,45,9
2/8/2020,671,190,31
2/8/2020,678,179,15
2/8/2020,698,65,12
2/8/2020,745,14,2
2/8/2020,751,2123,330
2/8/2020,764,43,6
2/8/2020,773,61,13
2/8/2020,789,248,52
2/8/2020,790,483,78
2/8/2020,801,132,25
2/8/2020,825,989,189
2/8/2020,839,1386,245
2/9/2020,510,854,148
2/9/2020,519,127,29
2/9/2020,526,51,11
2/9/2020,529,291,50
2/9/2020,533,615,94
2/9/2020,538,186,34
2/9/2020,551,127,17
2/9/2020,555,162,40
2/9/2020,557,198,35
2/9/2020,563,378,62
2/9/2020,577,163,23
2/9/2020,588,139,19
2/9/2020,598,19,2
2/9/2020,605,61,9
2/9/2020,612,86,17
2/9/2020,613,1404,230
2/9/2020,624,45,11
2/9/2020,640,254,52
2/9/2020,642,78,16
2/9/2020,651,70,8
2/9/2020,675,120,20
2/9/2020,682,105,11
2/9/2020,692,52,9
2/9/2020,698,81,12
2/9/2020,717,22,4
2/9/2020,744,329,77
2/9/2020,746,56,10
2/9/2020,752,267,57
2/9/2020,754,45,7
2/9/2020,757,218,30
2/9/2020,760,27,7
2/9/2020,764,37,7
2/9/2020,766,18,8
2/9/2020,800,139,23
2/9/2020,802,38,9
2/9/2020,820,1102,180
2/9/2020,839,1146,219
2/9/2020,855,235,46
2/10/2020,501,8356,1706
2/10/2020,509,121,20
2/10/2020,515,528,113
2/10/2020,517,1232,211
2/10/2020,521,369,87
2/10/2020,524,3548,734
2/10/2020,532,398,71
2/10/2020,535,522,124
2/10/2020,537,63,10
2/10/2020,538,262,56
2/10/2020,539,2049,345
2/10/2020,540,124,21
2/10/2020,542,203,39
2/10/2020,545,115,33
2/10/2020,551,142,30
2/10/2020,553,30,6
2/10/2020,555,210,37
2/10/2020,558,30,3
2/10/2020,561,536,119
2/10/2020,576,71,18
2/10/2020,583,3,4
2/10/2020,584,66,14
2/10/2020,618,3332,582
2/10/2020,622,487,93
2/10/2020,635,1020,180
2/10/2020,651,122,22
2/10/2020,662,62,16
2/10/2020,691,118,36
2/10/2020,702,113,29
2/10/2020,705,110,13
2/10/2020,711,20,4
2/10/2020,736,36,9
2/10/2020,737,20,5
2/10/2020,743,127,23
2/10/2020,744,380,100
2/10/2020,745,25,3
2/10/2020,749,24,2
2/10/2020,753,2313,458
2/10/2020,754,71,14
2/10/2020,755,34,7
2/10/2020,756,66,10
2/10/2020,762,93,18
2/10/2020,773,66,9
2/10/2020,790,651,106
2/10/2020,803,9341,1802
2/10/2020,821,103,16
2/10/2020,828,225,47
2/10/2020,839,1460,334
2/10/2020,855,311,79
2/10/2020,862,2398,465
2/10/2020,868,160,24
2/11/2020,501,9006,1996
2/11/2020,507,203,44
2/11/2020,508,625,114
2/11/2020,509,107,11
2/11/2020,511,3757,814
2/11/2020,516,74,13
2/11/2020,517,1355,256
2/11/2020,523,339,46
2/11/2020,531,127,21
2/11/2020,533,687,140
2/11/2020,534,2154,397
2/11/2020,536,69,16
2/11/2020,547,190,30
2/11/2020,548,706,124
2/11/2020,555,233,41
2/11/2020,559,29,5
2/11/2020,561,532,98
2/11/2020,584,64,15
2/11/2020,588,176,24
2/11/2020,592,120,34
2/11/2020,596,7,2
2/11/2020,600,139,32
2/11/2020,602,4755,1036
2/11/2020,603,52,4
2/11/2020,606,39,11
2/11/2020,609,828,174
2/11/2020,617,574,136
2/11/2020,623,4951,1014
2/11/2020,644,38,9
2/11/2020,647,17,6
2/11/2020,649,99,21
2/11/2020,652,442,66
2/11/2020,656,74,16
2/11/2020,691,128,30
2/11/2020,709,168,25
2/11/2020,737,35,6
2/11/2020,744,420,109
2/11/2020,758,111,24
2/11/2020,766,30,4
2/11/2020,771,82,5
2/11/2020,790,584,142
2/11/2020,801,160,41
2/11/2020,802,43,9
2/11/2020,819,2474,567
2/11/2020,825,1443,305
2/11/2020,828,308,44
2/11/2020,862,2426,525
2/11/2020,866,509,180
2/12/2020,506,2276,444
2/12/2020,507,182,35
2/12/2020,510,1016,258
2/12/2020,517,1304,236
2/12/2020,521,377,80
2/12/2020,522,177,35
2/12/2020,526,58,16
2/12/2020,528,2548,511
2/12/2020,536,55,13
2/12/2020,543,269,56
2/12/2020,545,125,28
2/12/2020,547,156,40
2/12/2020,560,756,151
2/12/2020,561,514,109
2/12/2020,575,160,40
2/12/2020,576,69,13
2/12/2020,596,7,0
2/12/2020,604,101,23
2/12/2020,611,89,23
2/12/2020,613,1579,303
2/12/2020,616,987,203
2/12/2020,617,522,102
2/12/2020,618,3191,571
2/12/2020,631,14,5
2/12/2020,637,294,55
2/12/2020,647,16,5
2/12/2020,657,54,9
2/12/2020,658,362,60
2/12/2020,678,233,41
2/12/2020,686,293,56
2/12/2020,716,221,48
2/12/2020,724,155,28
2/12/2020,744,404,103
2/12/2020,745,16,2
2/12/2020,752,294,61
2/12/2020,762,85,15
2/12/2020,764,62,11
2/12/2020,770,1728,311
2/12/2020,773,67,8
2/12/2020,819,2524,573
2/12/2020,820,1481,277
2/12/2020,868,111,27
2/13/2020,502,43,12
2/13/2020,503,96,16
2/13/2020,509,107,30
2/13/2020,511,3695,896
2/13/2020,512,996,236
2/13/2020,515,517,121
2/13/2020,517,1378,245
2/13/2020,541,170,39
2/13/2020,542,213,46
2/13/2020,546,216,45
2/13/2020,551,159,34
2/13/2020,554,22,4
2/13/2020,556,351,71
2/13/2020,563,414,100
2/13/2020,564,92,24
2/13/2020,566,331,60
2/13/2020,567,412,85
2/13/2020,574,106,21
2/13/2020,575,150,39
2/13/2020,584,64,12
2/13/2020,610,76,27
2/13/2020,612,113,33
2/13/2020,622,440,91
2/13/2020,630,336,89
2/13/2020,632,140,26
2/13/2020,635,1051,243
2/13/2020,657,44,13
2/13/2020,671,229,46
2/13/2020,673,48,7
2/13/2020,678,266,50
2/13/2020,687,155,34
2/13/2020,692,73,23
2/13/2020,693,283,76
2/13/2020,702,128,25
2/13/2020,705,92,11
2/13/2020,716,205,45
2/13/2020,717,49,1
2/13/2020,734,19,6
2/13/2020,743,119,32
